time,sea_water_practical_salinity_ctd,sea_water_practical_salinity_ctd_qc_agg,z
UTC,1e-3,,m
2021-10-19T00:02:05Z,33.3992,1,0.0
2021-10-19T00:02:12Z,NaN,2,0.0
2021-10-19T00:06:05Z,33.3979,1,0.0
2021-10-19T00:06:12Z,NaN,2,0.0
2021-10-19T00:10:05Z,33.4005,1,0.0
2021-10-19T00:10:12Z,NaN,2,0.0
2021-10-19T00:14:05Z,33.3975,1,0.0
2021-10-19T00:14:12Z,NaN,2,0.0
2021-10-19T00:18:05Z,33.3968,1,0.0
2021-10-19T00:18:12Z,NaN,2,0.0
2021-10-19T00:22:05Z,33.3961,1,0.0
2021-10-19T00:22:12Z,NaN,2,0.0
2021-10-19T00:26:05Z,33.395,1,0.0
2021-10-19T00:26:12Z,NaN,2,0.0
2021-10-19T00:30:05Z,33.3952,1,0.0
2021-10-19T00:30:12Z,NaN,2,0.0
2021-10-19T00:34:05Z,33.4003,1,0.0
2021-10-19T00:34:12Z,NaN,2,0.0
2021-10-19T00:38:05Z,33.4031,1,0.0
2021-10-19T00:38:12Z,NaN,2,0.0
2021-10-19T00:42:05Z,33.403,1,0.0
2021-10-19T00:42:12Z,NaN,2,0.0
2021-10-19T00:46:05Z,33.4004,1,0.0
2021-10-19T00:46:12Z,NaN,2,0.0
2021-10-19T00:50:05Z,33.4002,1,0.0
2021-10-19T00:50:12Z,NaN,2,0.0
2021-10-19T00:54:05Z,33.4,1,0.0
2021-10-19T00:54:12Z,NaN,2,0.0
2021-10-19T00:58:05Z,33.4048,1,0.0
2021-10-19T00:58:12Z,NaN,2,0.0
2021-10-19T01:02:05Z,33.4058,1,0.0
2021-10-19T01:02:12Z,NaN,2,0.0
2021-10-19T01:06:05Z,33.4043,1,0.0
2021-10-19T01:06:12Z,NaN,2,0.0
2021-10-19T01:10:05Z,33.4033,1,0.0
2021-10-19T01:10:12Z,NaN,2,0.0
2021-10-19T01:14:05Z,33.4001,1,0.0
2021-10-19T01:14:12Z,NaN,2,0.0
2021-10-19T01:18:05Z,33.3985,1,0.0
2021-10-19T01:18:12Z,NaN,2,0.0
2021-10-19T01:22:05Z,33.3967,1,0.0
2021-10-19T01:22:12Z,NaN,2,0.0
2021-10-19T01:26:05Z,33.396,1,0.0
2021-10-19T01:26:12Z,NaN,2,0.0
2021-10-19T01:30:05Z,33.4012,1,0.0
2021-10-19T01:30:12Z,NaN,2,0.0
2021-10-19T01:34:05Z,33.3999,1,0.0
2021-10-19T01:34:12Z,NaN,2,0.0
2021-10-19T01:38:05Z,33.3991,1,0.0
2021-10-19T01:38:12Z,NaN,2,0.0
2021-10-19T01:42:05Z,33.3987,1,0.0
2021-10-19T01:42:12Z,NaN,2,0.0
2021-10-19T01:46:05Z,33.3993,1,0.0
2021-10-19T01:46:12Z,NaN,2,0.0
2021-10-19T01:50:05Z,33.398,1,0.0
2021-10-19T01:50:12Z,NaN,2,0.0
2021-10-19T01:54:05Z,33.3902,1,0.0
2021-10-19T01:54:12Z,NaN,2,0.0
2021-10-19T01:58:05Z,33.3941,1,0.0
2021-10-19T01:58:12Z,NaN,2,0.0
2021-10-19T02:02:05Z,33.3975,1,0.0
2021-10-19T02:02:12Z,NaN,2,0.0
2021-10-19T02:06:05Z,33.3994,1,0.0
2021-10-19T02:06:12Z,NaN,2,0.0
2021-10-19T02:10:05Z,33.3937,1,0.0
2021-10-19T02:10:12Z,NaN,2,0.0
2021-10-19T02:14:05Z,33.3945,1,0.0
2021-10-19T02:14:12Z,NaN,2,0.0
2021-10-19T02:18:05Z,33.3935,1,0.0
2021-10-19T02:18:12Z,NaN,2,0.0
2021-10-19T02:22:05Z,33.3941,1,0.0
2021-10-19T02:22:12Z,NaN,2,0.0
2021-10-19T02:26:05Z,33.3979,1,0.0
2021-10-19T02:26:12Z,NaN,2,0.0
2021-10-19T02:30:05Z,33.3948,1,0.0
2021-10-19T02:30:12Z,NaN,2,0.0
2021-10-19T02:34:05Z,33.393,1,0.0
2021-10-19T02:34:12Z,NaN,2,0.0
2021-10-19T02:38:05Z,33.389,1,0.0
2021-10-19T02:38:12Z,NaN,2,0.0
2021-10-19T02:42:05Z,33.3911,1,0.0
2021-10-19T02:42:12Z,NaN,2,0.0
2021-10-19T02:46:05Z,33.3897,1,0.0
2021-10-19T02:46:12Z,NaN,2,0.0
2021-10-19T02:50:05Z,33.3956,1,0.0
2021-10-19T02:50:12Z,NaN,2,0.0
2021-10-19T02:54:05Z,33.3908,1,0.0
2021-10-19T02:54:12Z,NaN,2,0.0
2021-10-19T02:58:05Z,33.387,1,0.0
2021-10-19T02:58:12Z,NaN,2,0.0
2021-10-19T03:02:05Z,33.3897,1,0.0
2021-10-19T03:02:12Z,NaN,2,0.0
2021-10-19T03:06:05Z,33.3918,1,0.0
2021-10-19T03:06:12Z,NaN,2,0.0
2021-10-19T03:10:05Z,33.3863,1,0.0
2021-10-19T03:10:12Z,NaN,2,0.0
2021-10-19T03:14:05Z,33.3909,1,0.0
2021-10-19T03:14:12Z,NaN,2,0.0
2021-10-19T03:18:05Z,33.3909,1,0.0
2021-10-19T03:18:12Z,NaN,2,0.0
2021-10-19T03:22:05Z,33.3893,1,0.0
2021-10-19T03:22:12Z,NaN,2,0.0
2021-10-19T03:26:05Z,33.3892,1,0.0
2021-10-19T03:26:12Z,NaN,2,0.0
2021-10-19T03:30:05Z,33.3907,1,0.0
2021-10-19T03:30:12Z,NaN,2,0.0
2021-10-19T03:34:05Z,33.3914,1,0.0
2021-10-19T03:34:12Z,NaN,2,0.0
2021-10-19T03:38:05Z,33.3919,1,0.0
2021-10-19T03:38:12Z,NaN,2,0.0
2021-10-19T03:42:05Z,33.3906,1,0.0
2021-10-19T03:42:12Z,NaN,2,0.0
2021-10-19T03:46:05Z,33.3913,1,0.0
2021-10-19T03:46:12Z,NaN,2,0.0
2021-10-19T03:50:05Z,33.3915,1,0.0
2021-10-19T03:50:12Z,NaN,2,0.0
2021-10-19T03:54:05Z,33.3919,1,0.0
2021-10-19T03:54:12Z,NaN,2,0.0
2021-10-19T03:58:05Z,33.3919,1,0.0
2021-10-19T03:58:12Z,NaN,2,0.0
2021-10-19T04:02:05Z,33.3919,1,0.0
2021-10-19T04:02:12Z,NaN,2,0.0
2021-10-19T04:06:05Z,33.3918,1,0.0
2021-10-19T04:06:12Z,NaN,2,0.0
2021-10-19T04:10:05Z,33.3924,1,0.0
2021-10-19T04:10:12Z,NaN,2,0.0
2021-10-19T04:14:05Z,33.393,1,0.0
2021-10-19T04:14:12Z,NaN,2,0.0
2021-10-19T04:18:05Z,33.3916,1,0.0
2021-10-19T04:18:12Z,NaN,2,0.0
2021-10-19T04:22:05Z,33.3917,1,0.0
2021-10-19T04:22:12Z,NaN,2,0.0
2021-10-19T04:26:05Z,33.3901,1,0.0
2021-10-19T04:26:12Z,NaN,2,0.0
2021-10-19T04:30:05Z,33.3898,1,0.0
2021-10-19T04:30:12Z,NaN,2,0.0
2021-10-19T04:34:05Z,33.3905,1,0.0
2021-10-19T04:34:12Z,NaN,2,0.0
2021-10-19T04:38:05Z,33.3886,1,0.0
2021-10-19T04:38:12Z,NaN,2,0.0
2021-10-19T04:42:05Z,33.3885,1,0.0
2021-10-19T04:42:12Z,NaN,2,0.0
2021-10-19T04:46:05Z,33.3877,1,0.0
2021-10-19T04:46:12Z,NaN,2,0.0
2021-10-19T04:50:05Z,33.3874,1,0.0
2021-10-19T04:50:12Z,NaN,2,0.0
2021-10-19T04:54:05Z,33.3874,1,0.0
2021-10-19T04:54:12Z,NaN,2,0.0
2021-10-19T04:58:05Z,33.386,1,0.0
2021-10-19T04:58:12Z,NaN,2,0.0
2021-10-19T05:02:05Z,33.3854,1,0.0
2021-10-19T05:02:12Z,NaN,2,0.0
2021-10-19T05:06:05Z,33.3855,1,0.0
2021-10-19T05:06:12Z,NaN,2,0.0
2021-10-19T05:10:05Z,33.3842,1,0.0
2021-10-19T05:10:12Z,NaN,2,0.0
2021-10-19T05:14:05Z,33.3838,1,0.0
2021-10-19T05:14:12Z,NaN,2,0.0
2021-10-19T05:18:05Z,33.3837,1,0.0
2021-10-19T05:18:12Z,NaN,2,0.0
2021-10-19T05:22:05Z,33.3822,1,0.0
2021-10-19T05:22:12Z,NaN,2,0.0
2021-10-19T05:26:05Z,33.383,1,0.0
2021-10-19T05:26:12Z,NaN,2,0.0
2021-10-19T05:30:05Z,33.3835,1,0.0
2021-10-19T05:30:12Z,NaN,2,0.0
2021-10-19T05:34:05Z,33.3838,1,0.0
2021-10-19T05:34:12Z,NaN,2,0.0
2021-10-19T05:38:05Z,33.3838,1,0.0
2021-10-19T05:38:12Z,NaN,2,0.0
2021-10-19T05:42:05Z,33.3838,1,0.0
2021-10-19T05:42:12Z,NaN,2,0.0
2021-10-19T05:46:05Z,33.3836,1,0.0
2021-10-19T05:46:12Z,NaN,2,0.0
2021-10-19T05:50:05Z,33.384,1,0.0
2021-10-19T05:50:12Z,NaN,2,0.0
2021-10-19T05:54:05Z,33.3839,1,0.0
2021-10-19T05:54:12Z,NaN,2,0.0
2021-10-19T05:58:05Z,33.3839,1,0.0
2021-10-19T05:58:12Z,NaN,2,0.0
2021-10-19T06:02:05Z,33.3838,1,0.0
2021-10-19T06:02:12Z,NaN,2,0.0
2021-10-19T06:06:05Z,33.3837,1,0.0
2021-10-19T06:06:12Z,NaN,2,0.0
2021-10-19T06:10:05Z,33.3836,1,0.0
2021-10-19T06:10:12Z,NaN,2,0.0
2021-10-19T06:14:05Z,33.3838,1,0.0
2021-10-19T06:14:12Z,NaN,2,0.0
2021-10-19T06:18:05Z,33.3835,1,0.0
2021-10-19T06:18:12Z,NaN,2,0.0
2021-10-19T06:22:05Z,33.3835,1,0.0
2021-10-19T06:22:12Z,NaN,2,0.0
2021-10-19T06:26:05Z,33.3836,1,0.0
2021-10-19T06:26:12Z,NaN,2,0.0
2021-10-19T06:30:05Z,33.3834,1,0.0
2021-10-19T06:30:12Z,NaN,2,0.0
2021-10-19T06:34:05Z,33.3834,1,0.0
2021-10-19T06:34:12Z,NaN,2,0.0
2021-10-19T06:38:05Z,33.3835,1,0.0
2021-10-19T06:38:12Z,NaN,2,0.0
2021-10-19T06:42:05Z,33.3835,1,0.0
2021-10-19T06:42:12Z,NaN,2,0.0
2021-10-19T06:46:05Z,33.3835,1,0.0
2021-10-19T06:46:12Z,NaN,2,0.0
2021-10-19T06:50:05Z,33.3834,1,0.0
2021-10-19T06:50:12Z,NaN,2,0.0
2021-10-19T06:54:05Z,33.3836,1,0.0
2021-10-19T06:54:12Z,NaN,2,0.0
2021-10-19T06:58:05Z,33.384,1,0.0
2021-10-19T06:58:12Z,NaN,2,0.0
2021-10-19T07:02:05Z,33.384,1,0.0
2021-10-19T07:02:12Z,NaN,2,0.0
2021-10-19T07:06:05Z,33.3838,1,0.0
2021-10-19T07:06:12Z,NaN,2,0.0
2021-10-19T07:10:05Z,33.3837,1,0.0
2021-10-19T07:10:12Z,NaN,2,0.0
2021-10-19T07:14:05Z,33.3838,1,0.0
2021-10-19T07:14:12Z,NaN,2,0.0
2021-10-19T07:18:05Z,33.3835,1,0.0
2021-10-19T07:18:12Z,NaN,2,0.0
2021-10-19T07:22:05Z,33.3838,1,0.0
2021-10-19T07:22:12Z,NaN,2,0.0
2021-10-19T07:26:05Z,33.3841,1,0.0
2021-10-19T07:26:12Z,NaN,2,0.0
2021-10-19T07:30:05Z,33.3848,1,0.0
2021-10-19T07:30:12Z,NaN,2,0.0
2021-10-19T07:34:05Z,33.3853,1,0.0
2021-10-19T07:34:12Z,NaN,2,0.0
2021-10-19T07:38:05Z,33.3859,1,0.0
2021-10-19T07:38:12Z,NaN,2,0.0
2021-10-19T07:42:05Z,33.385,1,0.0
2021-10-19T07:42:12Z,NaN,2,0.0
2021-10-19T07:46:05Z,33.3871,1,0.0
2021-10-19T07:46:12Z,NaN,2,0.0
2021-10-19T07:50:05Z,33.3875,1,0.0
2021-10-19T07:50:12Z,NaN,2,0.0
2021-10-19T07:54:05Z,33.3887,1,0.0
2021-10-19T07:54:12Z,NaN,2,0.0
2021-10-19T07:58:05Z,33.3896,1,0.0
2021-10-19T07:58:12Z,NaN,2,0.0
2021-10-19T08:02:05Z,33.3888,1,0.0
2021-10-19T08:02:12Z,NaN,2,0.0
2021-10-19T08:06:05Z,33.3894,1,0.0
2021-10-19T08:06:12Z,NaN,2,0.0
2021-10-19T08:10:05Z,33.3883,1,0.0
2021-10-19T08:10:12Z,NaN,2,0.0
2021-10-19T08:14:05Z,33.389,1,0.0
2021-10-19T08:14:12Z,NaN,2,0.0
2021-10-19T08:18:05Z,33.3916,1,0.0
2021-10-19T08:18:12Z,NaN,2,0.0
2021-10-19T08:22:05Z,33.3906,1,0.0
2021-10-19T08:22:12Z,NaN,2,0.0
2021-10-19T08:26:05Z,33.3898,1,0.0
2021-10-19T08:26:12Z,NaN,2,0.0
2021-10-19T08:30:05Z,33.3879,1,0.0
2021-10-19T08:30:12Z,NaN,2,0.0
2021-10-19T08:34:05Z,33.3877,1,0.0
2021-10-19T08:34:12Z,NaN,2,0.0
2021-10-19T08:38:05Z,33.3878,1,0.0
2021-10-19T08:38:12Z,NaN,2,0.0
2021-10-19T08:42:05Z,33.3893,1,0.0
2021-10-19T08:42:12Z,NaN,2,0.0
2021-10-19T08:46:05Z,33.3891,1,0.0
2021-10-19T08:46:12Z,NaN,2,0.0
2021-10-19T08:50:05Z,33.3879,1,0.0
2021-10-19T08:50:12Z,NaN,2,0.0
2021-10-19T08:54:05Z,33.3877,1,0.0
2021-10-19T08:54:12Z,NaN,2,0.0
2021-10-19T08:58:05Z,33.3874,1,0.0
2021-10-19T08:58:12Z,NaN,2,0.0
2021-10-19T09:02:05Z,33.3873,1,0.0
2021-10-19T09:02:12Z,NaN,2,0.0
2021-10-19T09:06:05Z,33.3875,1,0.0
2021-10-19T09:06:12Z,NaN,2,0.0
2021-10-19T09:10:05Z,33.3888,1,0.0
2021-10-19T09:10:12Z,NaN,2,0.0
2021-10-19T09:14:05Z,33.3883,1,0.0
2021-10-19T09:14:12Z,NaN,2,0.0
2021-10-19T09:18:05Z,33.3904,1,0.0
2021-10-19T09:18:12Z,NaN,2,0.0
2021-10-19T09:22:05Z,33.3896,1,0.0
2021-10-19T09:22:12Z,NaN,2,0.0
2021-10-19T09:26:05Z,33.3894,1,0.0
2021-10-19T09:26:12Z,NaN,2,0.0
2021-10-19T09:30:05Z,33.3897,1,0.0
2021-10-19T09:30:12Z,NaN,2,0.0
2021-10-19T09:34:05Z,33.3894,1,0.0
2021-10-19T09:34:12Z,NaN,2,0.0
2021-10-19T09:38:05Z,33.3894,1,0.0
2021-10-19T09:38:12Z,NaN,2,0.0
2021-10-19T09:42:05Z,33.3895,1,0.0
2021-10-19T09:42:12Z,NaN,2,0.0
2021-10-19T09:46:05Z,33.3895,1,0.0
2021-10-19T09:46:12Z,NaN,2,0.0
2021-10-19T09:50:05Z,33.3904,1,0.0
2021-10-19T09:50:12Z,NaN,2,0.0
2021-10-19T09:54:05Z,33.3911,1,0.0
2021-10-19T09:54:12Z,NaN,2,0.0
2021-10-19T09:58:05Z,33.3909,1,0.0
2021-10-19T09:58:12Z,NaN,2,0.0
2021-10-19T10:02:05Z,33.3913,1,0.0
2021-10-19T10:02:12Z,NaN,2,0.0
2021-10-19T10:06:05Z,33.392,1,0.0
2021-10-19T10:06:12Z,NaN,2,0.0
2021-10-19T10:10:05Z,33.3922,1,0.0
2021-10-19T10:10:12Z,NaN,2,0.0
2021-10-19T10:14:05Z,33.3922,1,0.0
2021-10-19T10:14:12Z,NaN,2,0.0
2021-10-19T10:18:05Z,33.3928,1,0.0
2021-10-19T10:18:12Z,NaN,2,0.0
2021-10-19T10:22:05Z,33.3929,1,0.0
2021-10-19T10:22:12Z,NaN,2,0.0
2021-10-19T10:26:05Z,33.393,1,0.0
2021-10-19T10:26:12Z,NaN,2,0.0
2021-10-19T10:30:05Z,33.3927,1,0.0
2021-10-19T10:30:12Z,NaN,2,0.0
2021-10-19T10:34:05Z,33.3926,1,0.0
2021-10-19T10:34:12Z,NaN,2,0.0
2021-10-19T10:38:05Z,33.3926,1,0.0
2021-10-19T10:38:12Z,NaN,2,0.0
2021-10-19T10:42:05Z,33.3927,1,0.0
2021-10-19T10:42:12Z,NaN,2,0.0
2021-10-19T10:46:05Z,33.3929,1,0.0
2021-10-19T10:46:12Z,NaN,2,0.0
2021-10-19T10:50:05Z,33.3928,1,0.0
2021-10-19T10:50:12Z,NaN,2,0.0
2021-10-19T10:54:05Z,33.3924,1,0.0
2021-10-19T10:54:12Z,NaN,2,0.0
2021-10-19T10:58:05Z,33.3926,1,0.0
2021-10-19T10:58:12Z,NaN,2,0.0
2021-10-19T11:02:05Z,33.3922,1,0.0
2021-10-19T11:02:12Z,NaN,2,0.0
2021-10-19T11:06:05Z,33.3917,1,0.0
2021-10-19T11:06:12Z,NaN,2,0.0
2021-10-19T11:10:05Z,33.3916,1,0.0
2021-10-19T11:10:12Z,NaN,2,0.0
2021-10-19T11:14:05Z,33.3923,1,0.0
2021-10-19T11:14:12Z,NaN,2,0.0
2021-10-19T11:18:05Z,33.3918,1,0.0
2021-10-19T11:18:12Z,NaN,2,0.0
2021-10-19T11:22:05Z,33.392,1,0.0
2021-10-19T11:22:12Z,NaN,2,0.0
2021-10-19T11:26:05Z,33.392,1,0.0
2021-10-19T11:26:12Z,NaN,2,0.0
2021-10-19T11:30:05Z,33.3921,1,0.0
2021-10-19T11:30:12Z,NaN,2,0.0
2021-10-19T11:34:05Z,33.392,1,0.0
2021-10-19T11:34:12Z,NaN,2,0.0
2021-10-19T11:38:05Z,33.3916,1,0.0
2021-10-19T11:38:12Z,NaN,2,0.0
2021-10-19T11:42:05Z,33.3911,1,0.0
2021-10-19T11:42:12Z,NaN,2,0.0
2021-10-19T11:46:05Z,33.3948,1,0.0
2021-10-19T11:46:12Z,NaN,2,0.0
2021-10-19T11:50:05Z,33.395,1,0.0
2021-10-19T11:50:12Z,NaN,2,0.0
2021-10-19T11:54:05Z,33.3938,1,0.0
2021-10-19T11:54:12Z,NaN,2,0.0
2021-10-19T11:58:05Z,33.3936,1,0.0
2021-10-19T11:58:12Z,NaN,2,0.0
2021-10-19T12:02:05Z,33.3929,1,0.0
2021-10-19T12:02:12Z,NaN,2,0.0
2021-10-19T12:06:05Z,33.3933,1,0.0
2021-10-19T12:06:12Z,NaN,2,0.0
2021-10-19T12:10:05Z,33.3926,1,0.0
2021-10-19T12:10:12Z,NaN,2,0.0
2021-10-19T12:14:05Z,33.3914,1,0.0
2021-10-19T12:14:12Z,NaN,2,0.0
2021-10-19T12:18:05Z,33.3905,1,0.0
2021-10-19T12:18:12Z,NaN,2,0.0
2021-10-19T12:22:05Z,33.3896,1,0.0
2021-10-19T12:22:12Z,NaN,2,0.0
2021-10-19T12:26:05Z,33.3891,1,0.0
2021-10-19T12:26:12Z,NaN,2,0.0
2021-10-19T12:30:05Z,33.3891,1,0.0
2021-10-19T12:30:12Z,NaN,2,0.0
2021-10-19T12:34:05Z,33.3888,1,0.0
2021-10-19T12:34:12Z,NaN,2,0.0
2021-10-19T12:38:05Z,33.3883,1,0.0
2021-10-19T12:38:12Z,NaN,2,0.0
2021-10-19T12:42:05Z,33.3879,1,0.0
2021-10-19T12:42:12Z,NaN,2,0.0
2021-10-19T12:46:05Z,33.3965,1,0.0
2021-10-19T12:46:12Z,NaN,2,0.0
2021-10-19T12:50:05Z,33.4038,1,0.0
2021-10-19T12:50:12Z,NaN,2,0.0
2021-10-19T12:54:05Z,33.4055,1,0.0
2021-10-19T12:54:12Z,NaN,2,0.0
2021-10-19T12:58:05Z,33.4037,1,0.0
2021-10-19T12:58:12Z,NaN,2,0.0
2021-10-19T13:02:05Z,33.4136,1,0.0
2021-10-19T13:02:12Z,NaN,2,0.0
2021-10-19T13:06:05Z,33.4103,1,0.0
2021-10-19T13:06:12Z,NaN,2,0.0
2021-10-19T13:10:05Z,33.4063,1,0.0
2021-10-19T13:10:12Z,NaN,2,0.0
2021-10-19T13:14:05Z,33.4162,1,0.0
2021-10-19T13:14:12Z,NaN,2,0.0
2021-10-19T13:18:05Z,33.4122,1,0.0
2021-10-19T13:18:12Z,NaN,2,0.0
2021-10-19T13:22:05Z,33.417,1,0.0
2021-10-19T13:22:12Z,NaN,2,0.0
2021-10-19T13:26:05Z,33.4149,1,0.0
2021-10-19T13:26:12Z,NaN,2,0.0
2021-10-19T13:30:05Z,33.4154,1,0.0
2021-10-19T13:30:12Z,NaN,2,0.0
2021-10-19T13:34:05Z,33.4138,1,0.0
2021-10-19T13:34:12Z,NaN,2,0.0
2021-10-19T13:38:05Z,33.415,1,0.0
2021-10-19T13:38:12Z,NaN,2,0.0
2021-10-19T13:42:05Z,33.4156,1,0.0
2021-10-19T13:42:12Z,NaN,2,0.0
2021-10-19T13:46:05Z,33.416,1,0.0
2021-10-19T13:46:12Z,NaN,2,0.0
2021-10-19T13:50:05Z,33.416,1,0.0
2021-10-19T13:50:12Z,NaN,2,0.0
2021-10-19T13:54:05Z,33.4162,1,0.0
2021-10-19T13:54:12Z,NaN,2,0.0
2021-10-19T13:58:05Z,33.4155,1,0.0
2021-10-19T13:58:12Z,NaN,2,0.0
2021-10-19T14:02:05Z,33.414,1,0.0
2021-10-19T14:02:12Z,NaN,2,0.0
2021-10-19T14:06:05Z,33.4152,1,0.0
2021-10-19T14:06:12Z,NaN,2,0.0
2021-10-19T14:10:05Z,33.4145,1,0.0
2021-10-19T14:10:12Z,NaN,2,0.0
2021-10-19T14:14:05Z,33.4146,1,0.0
2021-10-19T14:14:12Z,NaN,2,0.0
2021-10-19T14:18:05Z,33.4159,1,0.0
2021-10-19T14:18:12Z,NaN,2,0.0
2021-10-19T14:22:05Z,33.4155,1,0.0
2021-10-19T14:22:12Z,NaN,2,0.0
2021-10-19T14:26:05Z,33.4146,1,0.0
2021-10-19T14:26:12Z,NaN,2,0.0
2021-10-19T14:30:05Z,33.4133,1,0.0
2021-10-19T14:30:12Z,NaN,2,0.0
2021-10-19T14:34:05Z,33.4144,1,0.0
2021-10-19T14:34:12Z,NaN,2,0.0
2021-10-19T14:38:05Z,33.4154,1,0.0
2021-10-19T14:38:12Z,NaN,2,0.0
2021-10-19T14:42:05Z,33.4154,1,0.0
2021-10-19T14:42:12Z,NaN,2,0.0
2021-10-19T14:46:05Z,33.4187,1,0.0
2021-10-19T14:46:12Z,NaN,2,0.0
2021-10-19T14:50:05Z,33.4177,1,0.0
2021-10-19T14:50:12Z,NaN,2,0.0
2021-10-19T14:54:05Z,33.4167,1,0.0
2021-10-19T14:54:12Z,NaN,2,0.0
2021-10-19T14:58:05Z,33.4161,1,0.0
2021-10-19T14:58:12Z,NaN,2,0.0
2021-10-19T15:02:05Z,33.4169,1,0.0
2021-10-19T15:02:12Z,NaN,2,0.0
2021-10-19T15:06:05Z,33.4169,1,0.0
2021-10-19T15:06:12Z,NaN,2,0.0
2021-10-19T15:10:05Z,33.4177,1,0.0
2021-10-19T15:10:12Z,NaN,2,0.0
2021-10-19T15:14:05Z,33.4186,1,0.0
2021-10-19T15:14:12Z,NaN,2,0.0
2021-10-19T15:18:05Z,33.4184,1,0.0
2021-10-19T15:18:12Z,NaN,2,0.0
2021-10-19T15:22:05Z,33.4179,1,0.0
2021-10-19T15:22:12Z,NaN,2,0.0
2021-10-19T15:26:05Z,33.4182,1,0.0
2021-10-19T15:26:12Z,NaN,2,0.0
2021-10-19T15:30:05Z,33.4191,1,0.0
2021-10-19T15:30:12Z,NaN,2,0.0
2021-10-19T15:34:05Z,33.4185,1,0.0
2021-10-19T15:34:12Z,NaN,2,0.0
2021-10-19T15:38:05Z,33.419,1,0.0
2021-10-19T15:38:12Z,NaN,2,0.0
2021-10-19T15:42:05Z,33.4179,1,0.0
2021-10-19T15:42:12Z,NaN,2,0.0
2021-10-19T15:46:05Z,33.4177,1,0.0
2021-10-19T15:46:12Z,NaN,2,0.0
2021-10-19T15:50:05Z,33.4185,1,0.0
2021-10-19T15:50:12Z,NaN,2,0.0
2021-10-19T15:54:05Z,33.42,1,0.0
2021-10-19T15:54:12Z,NaN,2,0.0
2021-10-19T15:58:05Z,33.4194,1,0.0
2021-10-19T15:58:12Z,NaN,2,0.0
2021-10-19T16:02:05Z,33.4196,1,0.0
2021-10-19T16:02:12Z,NaN,2,0.0
2021-10-19T16:06:05Z,33.4188,1,0.0
2021-10-19T16:06:12Z,NaN,2,0.0
2021-10-19T16:10:05Z,33.4195,1,0.0
2021-10-19T16:10:12Z,NaN,2,0.0
2021-10-19T16:14:05Z,33.4197,1,0.0
2021-10-19T16:14:12Z,NaN,2,0.0
2021-10-19T16:18:05Z,33.4196,1,0.0
2021-10-19T16:18:12Z,NaN,2,0.0
2021-10-19T16:22:05Z,33.4202,1,0.0
2021-10-19T16:22:12Z,NaN,2,0.0
2021-10-19T16:26:05Z,33.4198,1,0.0
2021-10-19T16:26:12Z,NaN,2,0.0
2021-10-19T16:30:05Z,33.4202,1,0.0
2021-10-19T16:30:12Z,NaN,2,0.0
2021-10-19T16:34:05Z,33.4208,1,0.0
2021-10-19T16:34:12Z,NaN,2,0.0
2021-10-19T16:38:05Z,33.4208,1,0.0
2021-10-19T16:38:12Z,NaN,2,0.0
2021-10-19T16:42:05Z,33.421,1,0.0
2021-10-19T16:42:12Z,NaN,2,0.0
2021-10-19T16:46:05Z,33.421,1,0.0
2021-10-19T16:46:12Z,NaN,2,0.0
2021-10-19T16:50:05Z,33.4215,1,0.0
2021-10-19T16:50:12Z,NaN,2,0.0
2021-10-19T16:54:05Z,33.4225,1,0.0
2021-10-19T16:54:12Z,NaN,2,0.0
2021-10-19T16:58:05Z,33.4221,1,0.0
2021-10-19T16:58:12Z,NaN,2,0.0
2021-10-19T17:02:05Z,33.4225,1,0.0
2021-10-19T17:02:12Z,NaN,2,0.0
2021-10-19T17:06:05Z,33.4221,1,0.0
2021-10-19T17:06:12Z,NaN,2,0.0
2021-10-19T17:10:05Z,33.4223,1,0.0
2021-10-19T17:10:12Z,NaN,2,0.0
2021-10-19T17:14:05Z,33.4226,1,0.0
2021-10-19T17:14:12Z,NaN,2,0.0
2021-10-19T17:18:05Z,33.4227,1,0.0
2021-10-19T17:18:12Z,NaN,2,0.0
2021-10-19T17:22:05Z,33.4227,1,0.0
2021-10-19T17:22:12Z,NaN,2,0.0
2021-10-19T17:26:05Z,33.4225,1,0.0
2021-10-19T17:26:12Z,NaN,2,0.0
2021-10-19T17:30:05Z,33.4225,1,0.0
2021-10-19T17:30:12Z,NaN,2,0.0
2021-10-19T17:34:05Z,33.4235,1,0.0
2021-10-19T17:34:12Z,NaN,2,0.0
2021-10-19T17:38:05Z,33.4233,1,0.0
2021-10-19T17:38:12Z,NaN,2,0.0
2021-10-19T17:42:05Z,33.4242,1,0.0
2021-10-19T17:42:12Z,NaN,2,0.0
2021-10-19T17:46:05Z,33.424,1,0.0
2021-10-19T17:46:12Z,NaN,2,0.0
2021-10-19T17:50:05Z,33.4236,1,0.0
2021-10-19T17:50:12Z,NaN,2,0.0
2021-10-19T17:54:05Z,33.4242,1,0.0
2021-10-19T17:54:12Z,NaN,2,0.0
2021-10-19T17:58:05Z,33.4247,1,0.0
2021-10-19T17:58:12Z,NaN,2,0.0
2021-10-19T18:02:05Z,33.4247,1,0.0
2021-10-19T18:02:12Z,NaN,2,0.0
2021-10-19T18:06:05Z,33.4246,1,0.0
2021-10-19T18:06:12Z,NaN,2,0.0
2021-10-19T18:10:05Z,33.4248,1,0.0
2021-10-19T18:10:12Z,NaN,2,0.0
2021-10-19T18:14:05Z,33.4248,1,0.0
2021-10-19T18:14:12Z,NaN,2,0.0
