#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 07 20 16 26 999 99.0 99.0  0.73  5.26  5.54 283 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 20 16 56 999 99.0 99.0  0.71 13.33  5.76 171 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 20 17 26 999 99.0 99.0  0.67 13.33  5.71 174 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 20 17 56 999 99.0 99.0  0.66 13.33  5.81 168 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 20 18 26 999 99.0 99.0  0.71 14.29  6.31 178 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 18 56 999 99.0 99.0  0.68 12.50  6.37 164 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 19 26 999 99.0 99.0  0.71 12.50  6.49 170 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 19 56 999 99.0 99.0  0.64 13.33  5.34 174 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 20 26 999 99.0 99.0  0.69 11.76  4.89 171 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 20 56 999 99.0 99.0  0.72 12.50  4.44 179 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 20 21 26 999 99.0 99.0  0.80 14.29  4.45 184 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 21 56 999 99.0 99.0  0.86 14.29  4.22 200 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 20 22 26 999 99.0 99.0  0.84 11.76  4.19 178 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 20 22 56 999 99.0 99.0  0.89 11.76  4.48 171 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 20 23 26 999 99.0 99.0  0.89 11.76  4.14 177 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 20 23 56 999 99.0 99.0  0.92 15.38  4.26  56 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 21 00 26 999 99.0 99.0  0.96 11.11  4.27 162 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 21 00 56 999 99.0 99.0  1.01 11.11  4.33 155 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 21 01 26 999 99.0 99.0  1.00 11.11  4.35 162 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 21 01 56 999 99.0 99.0  0.99 11.11  4.47 165 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 21 02 26 999 99.0 99.0  1.03 11.11  4.51 158 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 21 02 56 999 99.0 99.0  0.97 10.53  4.50 164 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 21 03 26 999 99.0 99.0  0.93 10.53  4.87 170 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 21 03 56 999 99.0 99.0  0.91 15.38  5.10 186 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 21 04 26 999 99.0 99.0  0.95 10.53  5.43 165 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 21 04 56 999 99.0 99.0  0.95 10.53  5.44 158 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 21 05 26 999 99.0 99.0  0.90 10.53  5.64 158 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 21 05 56 999 99.0 99.0  0.88 10.53  5.52 157 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 21 06 26 999 99.0 99.0  0.83 10.53  5.61 158 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 06 56 999 99.0 99.0  0.87 10.53  5.87 161 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 07 26 999 99.0 99.0  0.88 14.29  6.23 184 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 07 56 999 99.0 99.0  0.94 10.53  5.85 168 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 08 26 999 99.0 99.0  0.94  9.88  5.75 184 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 08 56 999 99.0 99.0  0.93  8.33  5.71 271 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 09 26 999 99.0 99.0  0.96  7.69  5.85 272 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 09 56 999 99.0 99.0  0.99 10.53  5.97 179 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 10 26 999 99.0 99.0  1.01  8.33  6.17 274 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 21 10 56 999 99.0 99.0  1.01  6.67  6.15 281 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 11 26 999 99.0 99.0  0.98  6.67  6.19 278 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 11 56 999 99.0 99.0  0.99  7.69  6.29 275 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 12 26 999 99.0 99.0  1.01  7.69  6.38 278 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 21 12 56 999 99.0 99.0  0.96  8.33  6.48 274 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 21 13 26 999 99.0 99.0  0.93  7.14  6.34 276 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 21 13 56 999 99.0 99.0  0.94  6.25  6.48 282 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 21 14 26 999 99.0 99.0  0.99  7.14  6.44 279 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 21 14 56 999 99.0 99.0  0.98  7.14  6.34 279 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 21 15 26 999 99.0 99.0  0.94  7.14  6.32 281 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 21 15 56 999 99.0 99.0  0.94  7.14  6.41 282 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 21 16 26 999 99.0 99.0  0.93  6.67  6.18 281 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 21 16 56 999 99.0 99.0  0.96  7.14  6.25 285 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 21 17 26 999 99.0 99.0  0.94  6.67  6.33 283 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 21 17 56 999 99.0 99.0  0.89  6.67  6.03 276 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 21 18 26 999 99.0 99.0  0.88  7.69  6.22 279 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 21 18 56 999 99.0 99.0  0.83  7.14  6.48 279 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 21 19 26 999 99.0 99.0  0.77 15.38  6.43 182 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 21 19 56 999 99.0 99.0  0.82 15.38  6.69 189 9999.0 999.0  21.9 999.0 99.0 99.00
2021 07 21 20 26 999 99.0 99.0  0.78  8.33  6.57 279 9999.0 999.0  22.0 999.0 99.0 99.00
2021 07 21 20 56 999 99.0 99.0  0.77  9.88  6.58 174 9999.0 999.0  22.5 999.0 99.0 99.00
2021 07 21 21 26 999 99.0 99.0  0.75 14.29  6.68 178 9999.0 999.0  22.7 999.0 99.0 99.00
2021 07 21 21 56 999 99.0 99.0  0.74 13.33  6.73 175 9999.0 999.0  22.4 999.0 99.0 99.00
2021 07 21 22 26 999 99.0 99.0  0.80  9.88  6.11 196 9999.0 999.0  21.8 999.0 99.0 99.00
2021 07 21 22 56 999 99.0 99.0  0.86  9.09  5.01 255 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 21 23 26 999 99.0 99.0  0.94  9.09  4.76 223 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 21 23 56 999 99.0 99.0  1.00  9.88  4.57 207 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 22 00 26 999 99.0 99.0  1.02  8.33  4.74 262 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 22 00 56 999 99.0 99.0  1.01  8.33  4.61 271 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 22 01 26 999 99.0 99.0  0.97  7.69  4.73 275 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 22 01 56 999 99.0 99.0  0.96  8.33  5.07 269 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 22 02 26 999 99.0 99.0  0.96 14.29  5.70 193 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 22 02 56 999 99.0 99.0  0.86  8.33  5.36 268 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 22 03 26 999 99.0 99.0  0.92  8.33  5.91 269 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 22 03 56 999 99.0 99.0  0.88  7.69  5.97 272 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 22 04 26 999 99.0 99.0  0.84  9.09  5.84 240 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 04 56 999 99.0 99.0  0.87  8.33  5.86 255 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 05 26 999 99.0 99.0  0.86  8.33  6.16 275 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 05 56 999 99.0 99.0  0.86 15.38  6.00 181 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 06 26 999 99.0 99.0  0.91 15.38  6.33 182 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 06 56 999 99.0 99.0  0.94  8.33  6.09 275 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 07 26 999 99.0 99.0  0.95  9.09  6.06 269 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 07 56 999 99.0 99.0  0.97 14.29  6.08 178 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 08 26 999 99.0 99.0  0.95  5.88  5.84 278 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 08 56 999 99.0 99.0  0.97  5.88  6.01 281 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 09 26 999 99.0 99.0  0.92  6.25  6.00 276 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 09 56 999 99.0 99.0  0.95  6.25  5.81 274 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 10 26 999 99.0 99.0  0.90  9.09  5.95 255 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 10 56 999 99.0 99.0  0.94  7.69  6.26 276 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 11 26 999 99.0 99.0  0.95  6.67  6.42 274 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 11 56 999 99.0 99.0  1.05  9.09  6.62 274 9999.0 999.0  19.5 999.0 99.0 99.00
2021 07 22 12 26 999 99.0 99.0  1.14  8.33  6.66 279 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 12 56 999 99.0 99.0  1.07  8.33  6.56 274 9999.0 999.0  19.6 999.0 99.0 99.00
2021 07 22 13 26 999 99.0 99.0  1.19  8.33  7.00 282 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 13 56 999 99.0 99.0  1.14  7.69  6.72 283 9999.0 999.0  19.7 999.0 99.0 99.00
2021 07 22 14 26 999 99.0 99.0  1.08  7.69  6.68 281 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 22 14 56 999 99.0 99.0  1.07  8.33  6.63 278 9999.0 999.0  19.8 999.0 99.0 99.00
2021 07 22 15 26 999 99.0 99.0  1.19  8.33  6.68 281 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 22 15 56 999 99.0 99.0  0.99  7.69  6.01 285 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 22 16 26 999 99.0 99.0  1.09  7.69  6.30 279 9999.0 999.0  19.9 999.0 99.0 99.00
2021 07 22 16 56 999 99.0 99.0  1.00  7.69  6.11 286 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 22 17 26 999 99.0 99.0  0.95  6.67  5.54 289 9999.0 999.0  20.0 999.0 99.0 99.00
2021 07 22 17 56 999 99.0 99.0  0.99 14.29  5.91 168 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 22 18 26 999 99.0 99.0  0.93 14.29  5.69 171 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 22 18 56 999 99.0 99.0  0.93 14.29  5.77 178 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 22 19 26 999 99.0 99.0  0.88  6.25  5.64 285 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 22 19 56 999 99.0 99.0  0.91 14.29  5.89 177 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 22 20 26 999 99.0 99.0  0.82 14.29  5.95 177 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 22 20 56 999 99.0 99.0  0.77 15.38  5.86 188 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 22 21 26 999 99.0 99.0  0.81 14.29  5.93 178 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 22 21 56 999 99.0 99.0  0.76 13.33  5.83 179 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 22 22 26 999 99.0 99.0  0.73 15.38  6.22 175 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 22 22 56 999 99.0 99.0  0.70 14.29  5.93 182 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 22 23 26 999 99.0 99.0  0.70 13.33  6.12 178 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 22 23 56 999 99.0 99.0  0.78 14.29  6.52 177 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 00 26 999 99.0 99.0  0.73 13.33  6.16 172 9999.0 999.0  21.8 999.0 99.0 99.00
2021 07 23 00 56 999 99.0 99.0  0.78  9.09  6.34 279 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 01 26 999 99.0 99.0  0.85 13.33  6.60 174 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 01 56 999 99.0 99.0  0.83  9.09  6.46 278 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 23 02 26 999 99.0 99.0  0.82  8.33  6.49 281 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 23 02 56 999 99.0 99.0  0.91  7.69  6.65 282 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 23 03 26 999 99.0 99.0  0.90  8.33  6.11 282 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 23 03 56 999 99.0 99.0  0.89 14.29  5.58 178 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 04 26 999 99.0 99.0  0.94 14.29  5.33 164 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 04 56 999 99.0 99.0  0.91 14.29  5.62 175 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 23 05 26 999 99.0 99.0  0.88  9.09  5.92 261 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 05 56 999 99.0 99.0  0.84 14.29  5.80 168 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 06 26 999 99.0 99.0  0.86 15.38  5.98 164 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 23 06 56 999 99.0 99.0  0.79 14.29  5.87 170 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 23 07 26 999 99.0 99.0  0.80  9.09  5.75 217 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 07 56 999 99.0 99.0  0.82 14.29  5.72 177 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 08 26 999 99.0 99.0  0.81 14.29  5.82 171 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 08 56 999 99.0 99.0  0.80 14.29  6.32 182 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 09 26 999 99.0 99.0  0.81 14.29  5.95 177 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 09 56 999 99.0 99.0  0.75 14.29  5.82 174 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 23 10 26 999 99.0 99.0  0.77 14.29  6.36 174 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 23 10 56 999 99.0 99.0  0.78 14.29  6.11 164 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 23 11 26 999 99.0 99.0  0.73 14.29  6.15 178 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 11 56 999 99.0 99.0  0.71 13.33  6.25 177 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 12 26 999 99.0 99.0  0.72  8.33  6.27 233 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 12 56 999 99.0 99.0  0.68 13.33  6.50 175 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 13 26 999 99.0 99.0  0.65 14.29  6.44 185 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 13 56 999 99.0 99.0  0.66 13.33  6.32 175 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 23 14 26 999 99.0 99.0  0.66 14.29  6.33 174 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 14 56 999 99.0 99.0  0.68 14.29  6.42 184 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 23 15 26 999 99.0 99.0  0.69 13.33  6.36 177 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 23 15 56 999 99.0 99.0  0.70 14.29  6.29 174 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 23 16 26 999 99.0 99.0  0.73  7.69  6.03 285 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 23 16 56 999 99.0 99.0  0.81  7.14  6.25 289 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 23 17 26 999 99.0 99.0  0.83  7.69  6.46 282 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 23 17 56 999 99.0 99.0  0.84  6.25  5.96 292 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 23 18 26 999 99.0 99.0  0.82 14.29  6.31 175 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 23 18 56 999 99.0 99.0  0.77 14.29  6.16 178 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 23 19 26 999 99.0 99.0  0.73 14.29  6.02 167 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 23 19 56 999 99.0 99.0  0.74 14.29  6.05 179 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 23 20 26 999 99.0 99.0  0.73 14.29  5.93 175 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 23 20 56 999 99.0 99.0  0.75 14.29  6.19 172 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 21 26 999 99.0 99.0  0.68 14.29  5.62 168 9999.0 999.0  21.8 999.0 99.0 99.00
2021 07 23 21 56 999 99.0 99.0  0.66 14.29  6.04 171 9999.0 999.0  21.8 999.0 99.0 99.00
2021 07 23 22 26 999 99.0 99.0  0.64 14.29  5.41 179 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 22 56 999 99.0 99.0  0.64 14.29  5.26 179 9999.0 999.0  21.7 999.0 99.0 99.00
2021 07 23 23 26 999 99.0 99.0  0.66 14.29  5.21 158 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 23 23 56 999 99.0 99.0  0.74 14.29  5.30 182 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 24 00 26 999 99.0 99.0  0.70 14.29  4.98 179 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 24 00 56 999 99.0 99.0  0.68 13.33  4.31 165 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 24 01 26 999 99.0 99.0  0.73 12.50  4.27 165 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 01 56 999 99.0 99.0  0.76 14.29  4.52 184 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 24 02 26 999 99.0 99.0  0.70 14.29  4.33 177 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 02 56 999 99.0 99.0  0.64 14.29  4.32 172 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 03 26 999 99.0 99.0  0.71 14.29  4.97 171 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 03 56 999 99.0 99.0  0.81 14.29  5.48 186 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 04 26 999 99.0 99.0  0.75 14.29  5.59 177 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 04 56 999 99.0 99.0  0.72 13.33  5.74 177 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 05 26 999 99.0 99.0  0.73 13.33  6.16 189 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 05 56 999 99.0 99.0  0.73 14.29  6.35 191 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 24 06 26 999 99.0 99.0  0.67 13.33  6.32 178 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 06 56 999 99.0 99.0  0.66 14.29  6.62 178 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 07 26 999 99.0 99.0  0.62 14.29  6.29 167 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 07 56 999 99.0 99.0  0.63 14.29  6.51 168 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 08 26 999 99.0 99.0  0.63 14.29  6.04 171 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 08 56 999 99.0 99.0  0.61 14.29  6.16 178 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 09 26 999 99.0 99.0  0.57 14.29  6.27 179 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 09 56 999 99.0 99.0  0.58 14.29  6.13 182 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 10 26 999 99.0 99.0  0.55 14.29  6.24 179 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 10 56 999 99.0 99.0  0.57 14.29  6.81 174 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 11 26 999 99.0 99.0  0.56 13.33  6.58 178 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 11 56 999 99.0 99.0  0.52 14.29  6.67 170 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 12 26 999 99.0 99.0  0.53 13.33  6.59 177 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 24 12 56 999 99.0 99.0  0.56 14.29  7.15 175 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 13 26 999 99.0 99.0  0.56 13.33  7.12 175 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 13 56 999 99.0 99.0  0.57 13.33  6.86 175 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 24 14 26 999 99.0 99.0  0.60 14.29  6.84 174 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 24 14 56 999 99.0 99.0  0.60 13.33  6.66 171 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 24 15 26 999 99.0 99.0  0.57 20.00  6.56 168 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 24 15 56 999 99.0 99.0  0.62 13.33  6.88 177 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 24 16 26 999 99.0 99.0  0.62 13.33  6.14 167 9999.0 999.0  20.1 999.0 99.0 99.00
2021 07 24 16 56 999 99.0 99.0  0.64 13.33  6.51 164 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 17 26 999 99.0 99.0  0.65 14.29  6.25 172 9999.0 999.0  20.2 999.0 99.0 99.00
2021 07 24 17 56 999 99.0 99.0  0.71 14.29  6.20 175 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 24 18 26 999 99.0 99.0  0.76 12.50  6.09 172 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 24 18 56 999 99.0 99.0  0.76 13.33  5.91 174 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 24 19 26 999 99.0 99.0  0.76 14.29  6.18 178 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 24 19 56 999 99.0 99.0  0.72 13.33  5.90 181 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 24 20 26 999 99.0 99.0  0.73 14.29  5.85 172 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 24 20 56 999 99.0 99.0  0.72 13.33  6.06 170 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 24 21 26 999 99.0 99.0  0.67 18.18  5.49 196 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 24 21 56 999 99.0 99.0  0.68 13.33  5.69 175 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 24 22 26 999 99.0 99.0  0.64 14.29  5.43 172 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 24 22 56 999 99.0 99.0  0.69 13.33  5.65 174 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 24 23 26 999 99.0 99.0  0.64 15.38  5.09 182 9999.0 999.0  21.4 999.0 99.0 99.00
2021 07 24 23 56 999 99.0 99.0  0.64 18.18  5.00  65 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 25 00 26 999 99.0 99.0  0.61 13.33  4.88 181 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 25 00 56 999 99.0 99.0  0.64 14.29  4.84 189 9999.0 999.0  21.6 999.0 99.0 99.00
2021 07 25 01 26 999 99.0 99.0  0.68 18.18  4.87 206 9999.0 999.0  21.5 999.0 99.0 99.00
2021 07 25 01 56 999 99.0 99.0  0.66 14.29  4.87 178 9999.0 999.0  21.3 999.0 99.0 99.00
2021 07 25 02 26 999 99.0 99.0  0.72 15.38  5.16 181 9999.0 999.0  21.2 999.0 99.0 99.00
2021 07 25 02 56 999 99.0 99.0  0.71 18.18  5.20 189 9999.0 999.0  21.1 999.0 99.0 99.00
2021 07 25 03 26 999 99.0 99.0  0.70 18.18  5.27 179 9999.0 999.0  21.0 999.0 99.0 99.00
2021 07 25 03 56 999 99.0 99.0  0.69 18.18  5.68 209 9999.0 999.0  20.9 999.0 99.0 99.00
2021 07 25 04 26 999 99.0 99.0  0.67 18.18  5.53 174 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 25 04 56 999 99.0 99.0  0.67 15.38  5.65 172 9999.0 999.0  20.8 999.0 99.0 99.00
2021 07 25 05 26 999 99.0 99.0  0.69 18.18  5.98 199 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 25 05 56 999 99.0 99.0  0.70 18.18  6.52 175 9999.0 999.0  20.7 999.0 99.0 99.00
2021 07 25 06 26 999 99.0 99.0  0.73 18.18  7.31 185 9999.0 999.0  20.6 999.0 99.0 99.00
2021 07 25 06 56 999 99.0 99.0  0.68 18.18  6.83 167 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 25 07 26 999 99.0 99.0  0.71 14.29  7.19 177 9999.0 999.0  20.5 999.0 99.0 99.00
2021 07 25 07 56 999 99.0 99.0  0.77 18.18  8.38 182 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 08 26 999 99.0 99.0  0.64 18.18  7.25 186 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 08 56 999 99.0 99.0  0.61 18.18  7.24 178 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 09 26 999 99.0 99.0  0.60 14.29  7.37 171 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 09 56 999 99.0 99.0  0.67 18.18  8.04 174 9999.0 999.0  20.3 999.0 99.0 99.00
2021 07 25 10 26 999 99.0 99.0  0.64 18.18  7.91 177 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 10 56 999 99.0 99.0  0.65 18.18  8.20 182 9999.0 999.0  20.4 999.0 99.0 99.00
2021 07 25 11 26 999 99.0 99.0  0.64 18.18  8.42 182 9999.0 999.0  20.4 999.0 99.0 99.00
